business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.ByAppointmentOnly,attributes.BusinessAcceptsCreditCards,attributes.BikeParking,attributes.RestaurantsPriceRange2,attributes.CoatCheck,attributes.RestaurantsTakeOut,attributes.RestaurantsDelivery,attributes.Caters,attributes.WiFi,attributes.BusinessParking,attributes.WheelchairAccessible,attributes.HappyHour,attributes.OutdoorSeating,attributes.HasTV,attributes.RestaurantsReservations,attributes.DogsAllowed,attributes.Alcohol,attributes.GoodForKids,attributes.RestaurantsAttire,attributes.Ambience,attributes.RestaurantsTableService,attributes.RestaurantsGoodForGroups,attributes.DriveThru,attributes.NoiseLevel,attributes.GoodForMeal,attributes.BusinessAcceptsBitcoin,attributes.Smoking,attributes.Music,attributes.GoodForDancing,attributes.AcceptsInsurance,attributes.BestNights,attributes.BYOB,attributes.Corkage,attributes.BYOBCorkage,attributes.HairSpecializesIn,attributes.Open24Hours,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions,hours.Monday,hours.Tuesday,hours.Wednesday,hours.Thursday,hours.Friday,hours.Saturday,hours.Sunday
ZEd_RWWRVGqLlM5DUiXCeA,222 Artisan Bakery,222 N Main St,Edwardsville,IL,62025,38.8136329,-89.957905,4.5,104,1,"Sandwiches, Pizza, Coffee & Tea, Food, Bakeries, Restaurants",NA,True,True,1,NA,True,True,True,'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,NA,True,True,False,True,'none',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,NA,'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-20:0,7:0-20:0,7:0-13:0
7oywMnf2cPm4W033qR4z6w,Olympika Bar & Grill,127 N Belt E,Swansea,IL,62226,38.5333274202,-89.9809766891,2.5,32,0,"Diners, Restaurants, Mediterranean, Breakfast & Brunch, American (Traditional)",NA,True,True,2,NA,True,False,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,True,True,False,NA,u'full_bar',True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,NA,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6:0-21:0,6:0-21:0,6:0-21:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-21:0
lZF0zRmVZGOhxf49SkJNsA,Oatman House,501 E Main St,Collinsville,IL,62234,38.6714997,-89.9821299,3.5,5,0,"German, American (New), Restaurants",NA,NA,NA,NA,NA,False,False,False,NA,NA,NA,NA,NA,NA,True,NA,'full_bar',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-14:0,11:0-14:0,11:0-14:0,11:0-14:0,11:0-14:0,11:0-14:0,NA
vE_Y-3EWeu-IWlzpDKagvg,McDonald's,5511 Godfrey Rd,Godfrey,IL,62035,38.9468801489,-90.190243721,2,10,1,"Coffee & Tea, Restaurants, Fast Food, Food, Burgers",NA,True,NA,1,NA,True,True,False,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,None,True,False,NA,u'none',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,True,u'loud',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5:30-23:0,5:30-23:0,5:30-23:0,5:30-23:0,5:30-0:0,5:30-0:0,6:0-23:0
qzBpG69q3dFlwBzmcHW4Zw,Full Circle Auto Service,510 S Lincoln Ave,O Fallon,IL,62269,38.5877486,-89.9108306,4.5,14,1,"Tires, Transmission Repair, Auto Repair, Automotive",NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,NA,NA
Pavj1v9qDs9HGwO2IhIsxw,MacXprts - Illinois,1041 Century Dr,Edwardsville,IL,62025,38.7872317,-89.9815262,3.5,5,0,"Shopping, Local Services, Home Services, Computers, IT Services & Computer Repair, Professional Services",NA,True,NA,2,NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-16:0,NA
c65APu2LRBd-0oqufJxezg,Magnums,407 E Main St,East Alton,IL,62024,38.8856321,-90.1039248,3,10,1,"Restaurants, American (Traditional)",NA,True,NA,NA,NA,True,False,NA,u'free',NA,True,NA,True,True,False,NA,u'full_bar',NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S0Ph47q9y0YwOtDJ9JzWZw,Eagle Coin Stamp & Jewelry,523 W Highway 50,O Fallon,IL,62269,38.5842782,-89.9024971,3.5,5,1,"Local Services, Watch Repair, Jewelry, Jewelry Repair, Shopping, Gold Buyers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9:30-17:30,9:30-17:30,9:30-17:30,9:30-17:30,9:30-17:30,9:30-16:0,NA
M6vqwx77hqz7Fe3N4euqtw,Sears Outlet,55 Ludwig Dr,Fairview Heights,IL,62208,38.6024549834,-89.9896766822,4,7,0,"Appliances & Repair, Local Services, Shopping, Appliances, Home & Garden, Outlet Stores, Mattresses, Furniture Stores",NA,True,True,2,NA,True,True,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-19:0
cFYGppiFLZpHy5kXqeoT6g,Buffet City,124 S Buchanan St,Edwardsville,IL,62025,38.8113365,-89.9529577,3,10,0,"Restaurants, Chinese",NA,True,NA,2,NA,True,False,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,NA,False,NA,u'beer_and_wine',True,u'casual',NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wMSfQEoXeyFl-8bW0Efdtw,Goodwill,210 Junction Dr,Glen Carbon,IL,62034,38.777105,-89.952346,3,7,1,"Local Services, Thrift Stores, Community Service/Non-Profit, Shopping",NA,True,None,3,NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sLrMYb7SWXzytnoFtXz8UQ,China Town Restaurant,52 Carlyle Plaza Dr,Belleville,IL,62221,38.5150568,-89.9528517,3.5,13,1,"Restaurants, American (New), Soup, Chinese, Seafood",NA,NA,NA,NA,NA,True,True,True,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:0,11:0-22:0,11:30-21:0
uZ-BhuOlQhxmWThT9xtlhw,Wendy's,2600 Green Mount Commons Dr.,Belleville,IL,62221,38.5200648,-89.9237729,2.5,17,1,"Hot Dogs, Burgers, Fast Food, Restaurants",NA,True,True,1,NA,True,True,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,True,False,NA,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,True,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-1:0,10:0-1:0,10:0-0:0
ilUhptqfUrMaSGp1LcHyYQ,Village Inn Pancake House,2657 College Ave,Alton,IL,62002,38.9030759,-90.1467269,4,24,1,"American (Traditional), Restaurants",NA,True,False,1,NA,True,False,False,'no',"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",NA,NA,False,True,True,NA,'none',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,False,NA,'loud',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
qqpa9Uxj1Tm_b4y5OqkcXQ,Pizza World,651 Carlyle Ave,Belleville,IL,62221,38.5172125,-89.955368000000007,3,24,1,"Chicken Wings, Food, Sandwiches, Desserts, Pizza, Restaurants",NA,True,True,2,NA,True,True,True,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,NA,False,True,True,NA,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,True,NA,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-0:0,10:30-0:0,10:30-23:0
NcdO5aLpY55aRFYeYUH6mA,Aunt Maggie's on Main,230 N Main St,Columbia,IL,62236,38.4444396,-90.201492,3.5,24,0,"Southern, Breakfast & Brunch, Restaurants, Buffets",NA,True,True,2,NA,True,False,True,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,False,False,NA,NA,True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,True,NA,u'loud',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6:30-14:0,6:30-20:0,6:30-20:0,6:30-20:0,6:30-21:0,6:30-21:0,6:30-19:0
2Z9Lm3yE4_h9n7xmMv3gkg,Fast Eddies Fried Chicken,701 Central Ave,Alton,IL,62002,38.8930496,-90.169186,4,30,1,"American (Traditional), Restaurants",NA,False,True,1,NA,True,False,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,False,NA,u'none',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,True,NA,'quiet',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0
u9HujxwwSXMTb8QxYUMsbw,Wendy's,2638 N Illinois St,Swansea,IL,62226,38.5427546,-89.9832802,1.5,9,1,"Restaurants, Fast Food, Burgers",NA,NA,NA,1,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S5SYHcyBG9HuaprVO_6jFQ,Sip & Chew Express,124 W Main St,Belleville,IL,62220,38.5134534,-89.9865606,4.5,18,1,"Sandwiches, Breakfast & Brunch, Restaurants, Coffee & Tea, Soup, Comfort Food, Desserts, Food",NA,True,False,NA,NA,True,True,True,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,True,True,True,True,False,u'none',NA,NA,NA,True,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,False,False,NA,NA,NA,NA,NA,NA,NA,8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,8:0-14:0
qhODUUkMQ-fuVWTq-K-opg,Tasty's  Chicago Grill,4425 W Main St,Belleville,IL,62226,38.540388,-90.022485,3.5,29,0,"Restaurants, Italian, Specialty Food, Hot Dogs, Food",NA,True,True,1,NA,True,False,False,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,True,True,False,NA,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
-VvhvE-Qs0kjoGidq7XYDQ,Cured And Cultured,6401 W Main St,Belleville,IL,62223,38.554392,-90.0387422,4.5,19,1,"Food, Beer, Wine & Spirits, Restaurants, Delis",NA,True,False,NA,NA,True,None,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,NA,True,True,True,False,u'full_bar',NA,NA,"{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}",True,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-18:0
G9JHEN8caFkcehbUjJiPjw,Mr Chiu Restaurant,1260 Columbia Ctr,Columbia,IL,62236,38.4456125,-90.2200698,3,7,0,"Chinese, Restaurants",NA,NA,NA,1,NA,True,True,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,NA,NA,NA,NA,True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0B0L4P5YGgbNeb7Koyez9A,Dairy Queen Grill & Chill,444 W Bethalto Dr,Bethalto,IL,62010,38.9012335147,-90.0504603982,2.5,6,1,"Fast Food, Restaurants, Ice Cream & Frozen Yogurt, Burgers, Food",NA,True,NA,1,NA,True,True,NA,NA,NA,NA,NA,True,True,False,NA,NA,True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:30,10:30-19:0,10:30-22:0
1zuiOAQkgteAxeqE_jgQJA,Boarding House Bistro,212 East State Street,O'Fallon,IL,62269,38.5923786509,-89.9092370629,5,9,1,"Cocktail Bars, Nightlife, Wine Bars, Bars",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-20:0,10:0-20:0,10:0-20:0,10:0-21:0,10:0-21:0,NA
nrZ2IbBsKRDduM8ghOgwvQ,Golden Corral Family Steakhouse,350 Homer Adams Pkwy,Alton,IL,62002,38.9149754151,-90.1525042293,2.5,27,1,"Steakhouses, American (Traditional), Buffets, Restaurants",NA,True,True,2,NA,True,True,False,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,False,NA,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,True,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,7:30-22:0,7:30-22:0,7:30-21:0
rnjXf1zDn9LGejhIX1tqxA,Diamond Cabaret,1401 Mississippi Ave,Sauget,IL,62201,38.603017,-90.174638,2.5,13,1,"Arts & Entertainment, Cabaret, Barbeque, Restaurants, Nightlife, Local Flavor, Adult Entertainment, Bars, Strip Clubs",NA,True,True,4,False,NA,NA,NA,NA,None,NA,True,False,True,NA,NA,'full_bar',NA,NA,None,NA,True,NA,'loud',NA,NA,u'yes',"{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",True,NA,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}",NA,NA,NA,NA,NA,NA,NA,NA,11:0-5:0,11:0-5:0,11:0-5:0,11:0-5:0,11:0-6:0,16:0-6:0,16:0-5:0
x-RtERMpbSVfA9MmHD97wg,Paws Pet Market,1046 Collinsville Crossing Blvd,Collinsville,IL,62234,38.676603,-90.015968,2.5,13,1,"Pet Stores, Pet Services, Pets, Pet Groomers",False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-18:0,12:0-17:0
B4a279OE6T0aK41DUMXHBg,Anderson Hospital,6800 State Route 162,Maryville,IL,62062,38.738253,-89.947239,2.5,26,1,"Doctors, Community Service/Non-Profit, Health & Medical, Cardiologists, Local Services, Emergency Rooms, Hospitals",True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
hAGQosLLeiETqpRjm93Hrw,Annie's Frozen Custard,11 Illini Dr,Glen Carbon,IL,62034,38.781219,-89.956842,3.5,19,1,"Ice Cream & Frozen Yogurt, Food",NA,True,True,1,NA,True,NA,NA,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,NA,True,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0
vFFWYM-VSYYZ4v-MmJMfiA,Stein Automotive,1215 W Main,Belleville,IL,62220,38.5162361,-89.9985793,5,5,1,"Auto Parts & Supplies, Transmission Repair, Automotive, Oil Change Stations, Auto Repair",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,NA,NA
6wHKgaAasGfJr5lzOAzy4A,Captain D's,6004 N Illinois St,Fairview Heights,IL,62208,38.5874784212,-89.9843385816,1.5,10,1,"American (Traditional), Fast Food, Fish & Chips, Seafood, Restaurants",NA,True,False,1,NA,True,True,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,NA,False,True,False,False,'none',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-18:0,10:30-21:0,10:30-21:0
DKXzQRpPXwfFm3kKy8MDDQ,Romano's License Service,2560 Mascoutah Ave,Belleville ,IL,62220,38.586817,-89.910739,5,7,1,"Local Services, Automotive, Notaries, Registration Services",NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,9:0-13:0,13:30-17:0,9:0-13:0,13:30-17:0,9:0-12:0,NA
rDk_O0KRIqEYvoBhonLmjA,Dunkin',6008 N Illinois St,Fairview Heights,IL,62208,38.5878026591,-89.9843922,2,59,1,"Donuts, Coffee & Tea, Food",NA,True,True,1,NA,True,True,True,'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5:0-21:0,5:0-21:0,5:0-21:0,5:0-21:0,5:0-21:0,5:0-21:0,5:0-21:0
_-RLGWamu1SEabz9Y5RD_A,Best Buy Fairview Heights,26 Plaza Dr,Fairview Heights,IL,62208,38.5989266722,-89.9941550706,3.5,26,1,"Electronics, Shopping, Department Stores, Fashion, Computers, Home & Garden, Appliances",NA,True,True,2,NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,11:0-20:0
U4ZXDA_3gIRKj6zKhelYoQ,Pine Tree Laundromat,1401 S Lincoln Ave,O'Fallon,IL,62269,38.5773334,-89.9109766,3.5,8,1,"Laundromat, Laundry Services, Local Services, Dry Cleaning & Laundry",NA,NA,NA,NA,NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0
CRDW564bM1d2OKD-WCAnJA,Lou Fusz Preowned Center Metro East,501 Salem Pl,Fairview Heights,IL,62208,38.599794,-89.9757436,2,10,1,"Car Dealers, Automotive, Auto Repair, Auto Parts & Supplies",NA,True,NA,NA,NA,NA,NA,NA,u'free',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9:0-21:0,9:0-18:0,9:0-21:0,9:0-18:0,9:0-21:0,9:0-17:0,NA
0QH-ylclpbvN_2_T5M9S4A,Hope Clinic For Women,1602 21st St,Granite City,IL,62040,38.7205144166,-90.125067873,3.5,5,1,"Reproductive Health Services, Medical Centers, Diagnostic Imaging, Diagnostic Services, Hospitals, Health & Medical, Obstetricians & Gynecologists, Doctors, Laboratory Testing",True,True,NA,NA,NA,NA,NA,NA,u'free',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,9:0-18:0,8:0-17:0,8:0-17:0,8:0-17:0,7:0-11:0,NA
4xSzall_qCIXCQSFCsUG8A,Troy Veterinary Clinic,616 Edwardsville Rd,Troy,IL,62294,38.7321917,-89.8976378,3.5,7,1,"Pets, Veterinarians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8:0-17:30,8:0-17:30,NA,7:30-17:30,8:0-17:0,8:0-12:0,NA
L_HVYZJEiHXaMJjG3zJibQ,City Scoops Creamery,300 Edwardsville Rd,Troy,IL,62294,38.730203,-89.888207,5,16,1,"Custom Cakes, Desserts, Ice Cream & Frozen Yogurt, Food",NA,True,True,NA,NA,True,True,True,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",True,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,15:0-20:30,15:0-20:30,15:0-20:30,15:0-21:30,13:0-21:30,13:0-21:0
16QLhabqmknpdVm8WwERQg,Korean Garden Grill,2346 Mascoutah Ave,Belleville,IL,62220,38.5062524,-89.9416439,4.5,11,0,"Restaurants, Korean",NA,True,True,2,NA,True,False,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,True,True,True,NA,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,True,NA,u'quiet',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8aclz-WVqoIT_P4_83Hj9w,Pantera's Pizza,1522 Troy Rd,Edwardsville,IL,62025,38.794552,-89.950622,4,48,1,"Pizza, Restaurants, Buffets, Salad",NA,True,True,1,NA,True,True,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,False,NA,u'beer_and_wine',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
